                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                 1.1815,                0.80783,                 1.1119,                 0.9079,                0.86002,                0.93631,                0.67283,                 1.0169,                0.70596,                   1.09,              0.0017485,              0.0017485,              0.0017485
                    129,                 1.1623,                0.81445,                  1.112,                0.91472,                0.85828,                0.93543,                0.68168,                0.99283,                0.67818,                 1.0769,              0.0017466,              0.0017466,              0.0017466
                    130,                 1.1381,                  0.787,                 1.0914,                0.90159,                0.86828,                0.93779,                0.68671,                0.99472,                0.69312,                 1.0726,              0.0017446,              0.0017446,              0.0017446
                    131,                 1.1591,                0.79238,                  1.097,                0.91206,                0.86758,                0.93851,                0.66753,                 1.0252,                0.70667,                 1.0913,              0.0017426,              0.0017426,              0.0017426
                    132,                 1.1266,                0.77028,                 1.0871,                0.92514,                0.88308,                0.95124,                0.70164,                0.97963,                0.63623,                 1.0734,              0.0017406,              0.0017406,              0.0017406
                    133,                 1.1143,                0.77467,                 1.0826,                0.90548,                0.87826,                0.94394,                0.69742,                0.96174,                0.67492,                 1.0568,              0.0017386,              0.0017386,              0.0017386
                    134,                 1.0996,                0.74635,                 1.0713,                0.93584,                0.86557,                0.94618,                0.70065,                0.97375,                0.65045,                 1.0713,              0.0017367,              0.0017367,              0.0017367
                    135,                 1.1024,                0.75317,                 1.0709,                0.91801,                 0.8727,                0.94599,                0.70633,                0.94769,                0.64423,                 1.0523,              0.0017347,              0.0017347,              0.0017347
                    136,                 1.1345,                0.76323,                 1.0805,                0.93227,                0.87169,                0.95002,                0.70969,                0.94415,                0.64917,                 1.0531,              0.0017327,              0.0017327,              0.0017327
                    137,                 1.1084,                0.74581,                 1.0818,                0.91172,                0.88751,                0.95032,                0.70799,                  0.948,                0.65469,                 1.0514,              0.0017307,              0.0017307,              0.0017307
                    138,                 1.1252,                0.75064,                 1.0791,                0.92303,                0.87644,                0.94701,                0.70084,                0.96378,                0.65483,                 1.0556,              0.0017287,              0.0017287,              0.0017287
                    139,                 1.0956,                0.73343,                 1.0833,                0.93613,                0.87954,                0.95099,                0.71892,                0.91958,                0.61639,                 1.0464,              0.0017268,              0.0017268,              0.0017268
                    140,                 1.0645,                0.72872,                 1.0681,                0.92174,                0.89238,                0.95065,                0.71126,                0.94585,                0.65469,                 1.0494,              0.0017248,              0.0017248,              0.0017248
                    141,                 1.0959,                 0.7457,                 1.0713,                0.94711,                0.88028,                 0.9542,                0.71841,                0.91705,                 0.6144,                 1.0437,              0.0017228,              0.0017228,              0.0017228
                    142,                 1.1015,                0.74216,                 1.0853,                0.94155,                0.87041,                0.94844,                0.70493,                0.96168,                 0.6323,                 1.0615,              0.0017208,              0.0017208,              0.0017208
                    143,                 1.1128,                 0.7547,                 1.0996,                0.95556,                0.86448,                 0.9536,                0.71628,                0.93839,                0.60753,                 1.0455,              0.0017188,              0.0017188,              0.0017188
                    144,                 1.0899,                0.73499,                 1.0684,                0.93468,                0.87865,                0.94957,                0.70082,                  0.966,                0.62718,                 1.0588,              0.0017169,              0.0017169,              0.0017169
                    145,                 1.1082,                0.76992,                 1.0771,                0.92778,                0.89889,                 0.9559,                0.71966,                0.92957,                0.61852,                 1.0368,              0.0017149,              0.0017149,              0.0017149
                    146,                 1.1401,                0.73598,                 1.0725,                0.94194,                0.88618,                0.95935,                0.72053,                0.93039,                0.60815,                 1.0437,              0.0017129,              0.0017129,              0.0017129
                    147,                 1.0986,                0.73651,                 1.0715,                0.92732,                 0.8871,                0.94822,                0.70342,                0.95306,                0.61808,                  1.057,              0.0017109,              0.0017109,              0.0017109
