                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.4602,                 1.1161,                 1.2586,                0.76079,                  0.665,                0.71697,                  0.424,                 1.4011,                 1.1256,                 1.4048,              0.0016964,              0.0016964,              0.0016964
                     48,                  1.468,                 1.1441,                 1.2948,                0.77487,                   0.64,                0.70818,                0.41073,                 1.4414,                 1.2067,                 1.4425,              0.0016898,              0.0016898,              0.0016898
                     49,                 1.4302,                 1.1146,                 1.2539,                0.79371,                0.61833,                0.70104,                0.41525,                 1.4634,                 1.1628,                 1.4288,              0.0016832,              0.0016832,              0.0016832
                     50,                 1.4195,                 1.0779,                  1.237,                0.76382,                 0.6468,                0.70513,                0.40163,                 1.3714,                 1.1612,                 1.3962,              0.0016766,              0.0016766,              0.0016766
                     51,                  1.399,                 1.1093,                 1.2595,                0.82697,                0.61335,                0.72802,                 0.4316,                 1.3833,                   1.11,                 1.3858,                0.00167,                0.00167,                0.00167
                     52,                  1.421,                 1.1027,                 1.2379,                0.79693,                   0.64,                0.71952,                0.41833,                 1.4089,                 1.1521,                 1.4387,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.4485,                 1.0874,                 1.2549,                0.80303,                0.62167,                0.72804,                 0.4253,                  1.379,                 1.1024,                 1.3962,              0.0016568,              0.0016568,              0.0016568
                     54,                 1.3992,                  1.102,                 1.2337,                0.76817,                0.62405,                0.71191,                0.42728,                  1.341,                 1.1227,                 1.3804,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.3967,                 1.0487,                 1.2419,                0.76106,                0.67167,                 0.7301,                0.43467,                 1.3769,                 1.0823,                 1.3972,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.4106,                 1.0697,                 1.2387,                0.77845,                0.63832,                0.72942,                0.41517,                 1.4391,                 1.1979,                 1.4376,               0.001637,               0.001637,               0.001637
                     57,                 1.4189,                 1.0913,                 1.2482,                0.75681,                    0.6,                0.69692,                0.41888,                 1.4192,                 1.1889,                  1.409,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.3659,                 1.0556,                 1.2327,                0.79557,                0.60833,                0.71323,                0.43162,                 1.3825,                 1.1444,                 1.3869,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.3697,                   1.06,                 1.2299,                0.78215,                  0.645,                0.74009,                0.42973,                 1.3855,                 1.0751,                 1.4068,              0.0016172,              0.0016172,              0.0016172
                     60,                 1.3914,                  1.043,                  1.229,                 0.8131,                0.63806,                0.71526,                0.42566,                 1.3604,                 1.0613,                 1.3787,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.3619,                 1.0411,                 1.2142,                0.80662,                0.66737,                0.75091,                0.45296,                 1.3553,                 1.1089,                 1.3687,               0.001604,               0.001604,               0.001604
                     62,                 1.4071,                 1.0695,                 1.2272,                0.73028,                0.65833,                0.73292,                0.43144,                   1.41,                 1.1329,                 1.3934,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.4662,                 1.0723,                 1.2407,                0.78686,                0.66453,                0.72714,                0.39904,                 1.4545,                 1.1312,                 1.4361,              0.0015908,              0.0015908,              0.0015908
                     64,                 1.3959,                 1.0724,                 1.2497,                0.77927,                0.65901,                0.72577,                0.42203,                 1.3384,                 1.0274,                 1.3766,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.3793,                  1.053,                 1.2342,                0.75893,                0.63667,                0.72025,                0.42927,                 1.4107,                 1.1145,                 1.4246,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.3343,                 1.0319,                 1.2123,                0.78575,                0.59667,                0.69762,                0.41777,                 1.3548,                 1.0874,                 1.3648,               0.001571,               0.001571,               0.001571
