                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 0.8817,                0.49839,                 1.1754,                0.98598,                 0.9904,                0.98743,                0.83383,                0.66984,                 0.3184,                 1.0056,              0.0089704,              0.0089704,              0.0089704
                    158,                0.87591,                0.48204,                 1.1456,                0.98721,                0.98738,                0.98833,                0.84397,                0.65306,                0.30924,                0.98704,              0.0089638,              0.0089638,              0.0089638
                    159,                0.90181,                0.49591,                  1.172,                0.98771,                0.98808,                0.98787,                 0.8328,                0.67804,                 0.3164,                0.99995,              0.0089572,              0.0089572,              0.0089572
                    160,                0.90315,                0.49721,                 1.1933,                0.98691,                0.98768,                0.98834,                  0.838,                0.65328,                0.31134,                0.98879,              0.0089506,              0.0089506,              0.0089506
                    161,                0.88559,                0.48231,                 1.1468,                0.98616,                0.98854,                0.98819,                0.83376,                0.67274,                 0.3174,                0.99742,               0.008944,               0.008944,               0.008944
                    162,                0.87085,                 0.4907,                 1.1578,                0.98565,                0.98936,                0.98871,                0.83942,                0.66801,                0.31543,                0.99187,              0.0089374,              0.0089374,              0.0089374
                    163,                0.86084,                0.48676,                 1.1468,                0.98639,                0.99053,                0.98857,                0.83553,                0.65624,                0.30683,                0.99283,              0.0089308,              0.0089308,              0.0089308
                    164,                0.88024,                0.48883,                 1.1515,                0.98397,                0.98528,                0.98788,                0.83464,                 0.6724,                0.31822,                0.99795,              0.0089242,              0.0089242,              0.0089242
                    165,                0.88973,                0.48701,                 1.1818,                0.98649,                 0.9908,                0.98897,                0.83699,                  0.672,                0.30994,                0.99411,              0.0089176,              0.0089176,              0.0089176
                    166,                0.88604,                0.48437,                 1.1646,                0.98674,                0.98636,                0.98827,                0.84279,                0.64366,                 0.3062,                0.98307,               0.008911,               0.008911,               0.008911
                    167,                0.87748,                0.48241,                 1.1604,                0.98426,                0.98836,                0.98838,                0.83939,                0.64791,                0.30186,                0.98477,              0.0089044,              0.0089044,              0.0089044
                    168,                0.86461,                0.47375,                 1.1535,                0.98783,                0.98781,                0.98785,                0.83878,                0.66031,                0.30877,                0.98894,              0.0088978,              0.0088978,              0.0088978
                    169,                0.87833,                0.50686,                 1.1951,                0.98659,                0.98893,                0.98841,                0.83494,                0.67232,                0.30999,                0.99593,              0.0088912,              0.0088912,              0.0088912
                    170,                 0.8903,                0.49206,                 1.1675,                0.98552,                0.98621,                0.98719,                 0.8346,                0.67023,                0.31192,                0.99641,              0.0088846,              0.0088846,              0.0088846
                    171,                0.88042,                0.47956,                 1.1625,                0.98804,                0.98955,                 0.9883,                 0.8451,                0.64536,                0.30477,                0.98552,               0.008878,               0.008878,               0.008878
                    172,                0.89089,                0.49182,                 1.1695,                0.98375,                0.98831,                0.98745,                0.83143,                0.68329,                0.32157,                 1.0014,              0.0088714,              0.0088714,              0.0088714
                    173,                0.87998,                0.48785,                 1.1461,                0.98679,                0.98793,                0.98842,                0.83595,                0.66371,                0.30752,                0.99039,              0.0088648,              0.0088648,              0.0088648
                    174,                0.92163,                 0.5088,                 1.2226,                0.98775,                0.98753,                0.98861,                0.84076,                0.65624,                0.29918,                0.99134,              0.0088582,              0.0088582,              0.0088582
                    175,                 0.8717,                0.48179,                 1.1534,                 0.9888,                0.98973,                0.98887,                0.84345,                0.64147,                0.30157,                0.98688,              0.0088516,              0.0088516,              0.0088516
                    176,                0.86586,                0.48287,                 1.1728,                 0.9879,                0.98814,                0.98709,                0.82838,                0.69602,                0.31633,                 1.0038,               0.008845,               0.008845,               0.008845
                    177,                0.86909,                 0.4813,                 1.1637,                0.98682,                0.98924,                0.98819,                0.83161,                0.67191,                0.30997,                0.99476,              0.0088384,              0.0088384,              0.0088384
                    178,                0.86147,                0.47544,                 1.1522,                0.98767,                0.98642,                0.98736,                0.83598,                0.67147,                0.31342,                0.99549,              0.0088318,              0.0088318,              0.0088318
                    179,                0.86935,                0.47594,                 1.1626,                0.98792,                0.98688,                0.98858,                0.83547,                0.68016,                0.30474,                0.99706,              0.0088252,              0.0088252,              0.0088252
                    180,                0.87578,                0.48476,                 1.1628,                0.98359,                0.98877,                  0.988,                0.83312,                0.67783,                0.31297,                0.99807,              0.0088186,              0.0088186,              0.0088186
                    181,                0.86279,                 0.4748,                 1.1568,                0.98225,                0.98609,                0.98856,                0.83952,                0.66179,                0.31041,                0.99125,               0.008812,               0.008812,               0.008812
                    182,                0.86828,                0.47879,                 1.1693,                0.98622,                0.98738,                0.98796,                 0.8356,                0.67583,                0.30763,                0.99392,              0.0088054,              0.0088054,              0.0088054
                    183,                0.87741,                0.48196,                 1.1651,                0.98791,                0.98814,                0.98777,                0.83491,                0.66922,                0.31029,                0.99514,              0.0087988,              0.0087988,              0.0087988
                    184,                0.85479,                0.47549,                 1.1467,                0.98766,                0.98761,                0.98774,                0.84327,                0.64939,                0.29926,                0.98495,              0.0087922,              0.0087922,              0.0087922
                    185,                0.85499,                0.46097,                 1.1395,                0.98772,                0.98931,                0.98707,                0.84047,                0.65887,                 0.3025,                 0.9906,              0.0087856,              0.0087856,              0.0087856
                    186,                0.86753,                0.48092,                 1.1482,                0.98743,                0.98889,                0.98808,                0.84086,                0.65466,                0.30599,                0.98959,               0.008779,               0.008779,               0.008779
                    187,                0.86347,                0.47769,                 1.1622,                0.98498,                0.98829,                0.98699,                0.82068,                0.70365,                0.31772,                 1.0114,              0.0087724,              0.0087724,              0.0087724
                    188,                0.88083,                 0.4778,                 1.1497,                0.98429,                0.98729,                0.98854,                0.84074,                0.67157,                0.30578,                0.99648,              0.0087658,              0.0087658,              0.0087658
                    189,                0.85641,                0.47043,                  1.159,                0.98512,                0.98675,                0.98877,                0.83937,                0.66271,                0.31176,                0.99163,              0.0087592,              0.0087592,              0.0087592
                    190,                0.86488,                0.47207,                  1.145,                0.98752,                0.98719,                0.98742,                0.83684,                0.65482,                0.30558,                0.98851,              0.0087526,              0.0087526,              0.0087526
                    191,                0.86463,                0.48097,                 1.1769,                0.98827,                0.98686,                0.98774,                0.83546,                 0.6512,                0.30124,                0.98713,               0.008746,               0.008746,               0.008746
                    192,                0.89167,                0.48231,                 1.2166,                 0.9848,                0.98588,                0.98864,                0.83986,                  0.655,                0.30024,                0.98984,              0.0087394,              0.0087394,              0.0087394
                    193,                0.85174,                0.47664,                 1.1553,                0.98299,                0.98178,                0.99013,                0.84112,                0.64844,                0.30525,                0.98443,              0.0087328,              0.0087328,              0.0087328
                    194,                0.85872,                 0.4694,                 1.1346,                0.97919,                 0.9888,                0.98937,                0.83705,                0.67246,                 0.3122,                0.99524,              0.0087262,              0.0087262,              0.0087262
                    195,                0.85375,                 0.4623,                 1.1448,                0.98553,                0.97978,                0.98946,                0.84426,                0.64041,                0.30568,                 0.9807,              0.0087196,              0.0087196,              0.0087196
                    196,                 0.8351,                0.45094,                 1.1319,                 0.9867,                0.98921,                0.98831,                0.84474,                 0.6466,                0.29576,                0.98496,               0.008713,               0.008713,               0.008713
                    197,                0.87147,                0.47431,                 1.1573,                0.98692,                0.98761,                0.98874,                0.83968,                0.67153,                0.30202,                0.99288,              0.0087064,              0.0087064,              0.0087064
                    198,                0.85371,                0.47135,                 1.1567,                0.98589,                0.99049,                0.98782,                0.83566,                0.66187,                0.30114,                0.99027,              0.0086998,              0.0086998,              0.0086998
                    199,                 0.8484,                0.46667,                  1.162,                0.98585,                0.98901,                 0.9885,                0.84375,                0.65192,                0.29964,                0.98501,              0.0086932,              0.0086932,              0.0086932
                    200,                0.83738,                0.46324,                 1.1567,                0.98525,                0.97984,                 0.9884,                0.83823,                0.66448,                0.30592,                0.99073,              0.0086866,              0.0086866,              0.0086866
                    201,                0.83619,                0.45795,                 1.1463,                0.98826,                0.98747,                0.98856,                0.84352,                0.65785,                0.29158,                0.98832,                0.00868,                0.00868,                0.00868
