                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.82647,                0.47183,                 1.1187,                0.98607,                 0.9884,                0.98811,                0.84251,                0.63827,                0.30624,                0.98205,              0.0089638,              0.0089638,              0.0089638
                    159,                 0.8514,                0.48821,                 1.1414,                0.98533,                0.99043,                0.98937,                0.83577,                0.65143,                0.30606,                0.98715,              0.0089572,              0.0089572,              0.0089572
                    160,                0.84523,                0.48832,                 1.1583,                0.98598,                0.98477,                0.98915,                0.84337,                 0.6454,                0.30882,                0.98109,              0.0089506,              0.0089506,              0.0089506
                    161,                 0.8302,                0.47045,                 1.1174,                 0.9719,                0.98137,                0.98873,                0.84006,                0.64166,                0.32556,                0.98109,               0.008944,               0.008944,               0.008944
                    162,                0.82293,                0.48016,                 1.1277,                0.98608,                0.98679,                0.98804,                0.83955,                0.63641,                0.30932,                 0.9768,              0.0089374,              0.0089374,              0.0089374
                    163,                 0.8168,                0.46687,                 1.1232,                0.98038,                0.97965,                0.98757,                0.83801,                0.64325,                0.31319,                0.98315,              0.0089308,              0.0089308,              0.0089308
                    164,                0.82489,                0.47799,                 1.1211,                0.98883,                0.98294,                0.98866,                0.84274,                0.63878,                0.30717,                0.97943,              0.0089242,              0.0089242,              0.0089242
                    165,                0.83704,                0.47939,                 1.1528,                0.98678,                0.98625,                0.98753,                0.84182,                0.64647,                0.30811,                0.98111,              0.0089176,              0.0089176,              0.0089176
                    166,                0.83167,                0.47035,                 1.1359,                0.98694,                0.98512,                0.98799,                0.84454,                0.62526,                0.30051,                0.97497,               0.008911,               0.008911,               0.008911
                    167,                0.81763,                0.46452,                 1.1258,                0.98312,                0.98858,                0.98909,                0.83649,                0.65325,                0.31499,                0.98815,              0.0089044,              0.0089044,              0.0089044
                    168,                0.81755,                0.46362,                 1.1243,                0.98323,                0.97761,                0.98804,                0.83409,                0.65524,                0.32236,                 0.9839,              0.0088978,              0.0088978,              0.0088978
                    169,                 0.8288,                0.47902,                 1.1645,                0.98407,                0.98246,                0.98943,                0.84262,                0.62563,                0.30737,                0.97643,              0.0088912,              0.0088912,              0.0088912
                    170,                0.82772,                0.47722,                 1.1279,                0.98406,                0.98714,                 0.9878,                0.83713,                0.66194,                0.32148,                0.98964,              0.0088846,              0.0088846,              0.0088846
                    171,                0.83638,                0.47057,                 1.1348,                0.98787,                0.98777,                0.98869,                0.84312,                0.64022,                0.30381,                0.97869,               0.008878,               0.008878,               0.008878
                    172,                0.83554,                0.48091,                 1.1377,                0.98651,                0.98835,                0.98644,                0.84579,                0.63225,                  0.303,                0.97673,              0.0088714,              0.0088714,              0.0088714
                    173,                0.80995,                0.46908,                 1.1053,                 0.9862,                0.99132,                0.98927,                0.84039,                0.64312,                 0.3015,                0.98383,              0.0088648,              0.0088648,              0.0088648
                    174,                0.86004,                0.49995,                 1.1785,                0.98951,                0.98658,                0.98869,                0.84483,                0.63656,                0.29563,                0.98646,              0.0088582,              0.0088582,              0.0088582
                    175,                0.81528,                0.46886,                 1.1225,                0.98547,                0.98651,                0.98834,                0.84118,                0.62987,                0.30344,                0.97769,              0.0088516,              0.0088516,              0.0088516
                    176,                0.81847,                0.47384,                 1.1511,                0.98688,                0.98732,                0.98851,                0.83581,                0.66412,                0.31087,                0.99088,               0.008845,               0.008845,               0.008845
                    177,                0.81386,                0.47079,                 1.1314,                0.98738,                0.98582,                0.98955,                0.84007,                0.65287,                0.30388,                0.98507,              0.0088384,              0.0088384,              0.0088384
                    178,                0.81173,                0.46295,                 1.1234,                0.98698,                 0.9897,                0.98717,                0.83531,                0.65899,                0.30451,                 0.9904,              0.0088318,              0.0088318,              0.0088318
                    179,                 0.8195,                0.46407,                 1.1321,                0.98473,                0.98404,                0.98674,                0.83411,                0.64994,                0.31202,                0.98493,              0.0088252,              0.0088252,              0.0088252
                    180,                0.81993,                0.46703,                 1.1282,                0.98035,                0.98502,                0.98801,                0.84579,                0.63577,                0.30702,                0.97735,              0.0088186,              0.0088186,              0.0088186
                    181,                0.81237,                 0.4644,                 1.1263,                0.98479,                0.98342,                0.98796,                 0.8423,                 0.6381,                0.30687,                0.97994,               0.008812,               0.008812,               0.008812
                    182,                0.81515,                0.46327,                 1.1391,                0.98516,                0.98874,                0.98818,                0.83954,                  0.641,                 0.3047,                 0.9804,              0.0088054,              0.0088054,              0.0088054
                    183,                0.82782,                0.46825,                 1.1379,                 0.9889,                0.98774,                0.98719,                0.84082,                0.64351,                0.30287,                0.98431,              0.0087988,              0.0087988,              0.0087988
                    184,                0.81212,                0.47768,                 1.1222,                0.98425,                0.98238,                0.98809,                0.84314,                0.63986,                0.30302,                0.97752,              0.0087922,              0.0087922,              0.0087922
                    185,                0.79626,                0.44766,                 1.1052,                0.98407,                0.98688,                0.98842,                0.83744,                0.64156,                0.30287,                 0.9821,              0.0087856,              0.0087856,              0.0087856
                    186,                0.81935,                0.46605,                 1.1206,                0.98282,                0.98282,                0.98536,                0.83813,                0.64035,                0.30669,                 0.9827,               0.008779,               0.008779,               0.008779
                    187,                0.80908,                0.46196,                 1.1298,                0.98713,                0.98692,                0.98847,                0.84501,                0.63212,                0.29202,                0.97608,              0.0087724,              0.0087724,              0.0087724
                    188,                0.81457,                0.46608,                 1.1117,                0.98424,                0.98594,                 0.9878,                0.85221,                0.61369,                0.29601,                0.97166,              0.0087658,              0.0087658,              0.0087658
                    189,                0.81008,                 0.4557,                 1.1364,                0.98653,                0.98663,                0.98763,                0.84034,                0.65426,                0.30321,                0.98626,              0.0087592,              0.0087592,              0.0087592
                    190,                0.80995,                0.45772,                 1.1115,                0.98488,                0.98719,                0.98886,                0.83707,                0.65886,                0.30032,                0.98987,              0.0087526,              0.0087526,              0.0087526
                    191,                0.80626,                0.46639,                 1.1381,                0.98927,                0.98198,                0.98903,                0.84598,                  0.629,                0.30179,                0.97554,               0.008746,               0.008746,               0.008746
                    192,                0.83374,                0.48671,                 1.1818,                0.98252,                0.98666,                 0.9859,                 0.8292,                 0.6857,                0.31238,                 1.0018,              0.0087394,              0.0087394,              0.0087394
                    193,                0.81126,                0.46638,                 1.1325,                0.98043,                0.98366,                0.98767,                0.84609,                0.63593,                0.30029,                0.97553,              0.0087328,              0.0087328,              0.0087328
                    194,                0.80864,                0.46342,                 1.1057,                0.98038,                 0.9875,                 0.9895,                0.83926,                0.65843,                0.30898,                0.98805,              0.0087262,              0.0087262,              0.0087262
                    195,                0.80384,                 0.4539,                 1.1113,                0.98038,                0.98453,                0.98583,                0.84755,                0.61834,                0.29903,                0.97018,              0.0087196,              0.0087196,              0.0087196
                    196,                 0.7835,                0.43852,                 1.1016,                0.98756,                0.98925,                0.98742,                0.84564,                0.62486,                0.28824,                0.97804,               0.008713,               0.008713,               0.008713
                    197,                0.81114,                0.45111,                 1.1234,                0.97727,                0.98632,                0.98769,                 0.8412,                0.64666,                 0.3061,                0.98169,              0.0087064,              0.0087064,              0.0087064
                    198,                0.79627,                0.45707,                 1.1224,                 0.9823,                0.98813,                0.98849,                 0.8484,                0.62642,                0.29843,                0.97476,              0.0086998,              0.0086998,              0.0086998
                    199,                0.79641,                 0.4531,                 1.1315,                0.98763,                 0.9873,                 0.9876,                0.84363,                0.64306,                0.29918,                0.98272,              0.0086932,              0.0086932,              0.0086932
                    200,                 0.7777,                0.45147,                 1.1174,                0.98508,                0.98739,                0.98737,                0.83822,                0.65164,                0.29705,                0.98929,              0.0086866,              0.0086866,              0.0086866
                    201,                0.79031,                 0.4441,                 1.1206,                0.98736,                0.98419,                0.98888,                0.83763,                0.66189,                0.30259,                0.99125,                0.00868,                0.00868,                0.00868
                    202,                0.80569,                0.45034,                 1.1349,                0.98424,                0.98502,                0.98878,                0.85124,                0.62889,                0.29321,                0.97815,              0.0086734,              0.0086734,              0.0086734
                    203,                0.78943,                0.44203,                 1.1106,                0.98341,                0.98522,                 0.9878,                0.84337,                0.63629,                0.30004,                0.98312,              0.0086668,              0.0086668,              0.0086668
                    204,                0.79784,                0.45515,                 1.1219,                0.98418,                0.98491,                0.98879,                0.84392,                0.63418,                0.29955,                0.98114,              0.0086602,              0.0086602,              0.0086602
                    205,                 0.7972,                0.45457,                 1.1165,                0.98867,                 0.9864,                0.98822,                 0.8454,                0.63313,                0.29208,                0.97897,              0.0086536,              0.0086536,              0.0086536
                    206,                0.78576,                0.44368,                 1.0991,                0.98501,                0.97989,                0.98842,                0.84613,                 0.6334,                 0.3042,                0.97632,               0.008647,               0.008647,               0.008647
                    207,                0.78779,                0.44034,                 1.1139,                0.98912,                0.98871,                0.98918,                0.84968,                0.62693,                0.29074,                0.97818,              0.0086404,              0.0086404,              0.0086404
                    208,                0.78654,                0.45065,                 1.1147,                0.98886,                 0.9896,                0.98933,                0.84691,                0.64091,                0.29439,                0.98296,              0.0086338,              0.0086338,              0.0086338
                    209,                0.79086,                0.46472,                 1.1098,                0.98694,                0.98789,                0.98855,                0.84882,                 0.6222,                 0.2898,                0.97262,              0.0086272,              0.0086272,              0.0086272
                    210,                0.78652,                 0.4441,                 1.1081,                0.98562,                0.98722,                 0.9863,                 0.8466,                0.62752,                0.29243,                0.97549,              0.0086206,              0.0086206,              0.0086206
                    211,                0.78179,                0.44026,                  1.105,                0.98604,                0.98967,                0.98752,                0.83909,                0.65396,                0.29627,                0.98749,               0.008614,               0.008614,               0.008614
                    212,                0.78557,                 0.4412,                 1.1099,                0.98515,                0.98801,                0.98738,                0.84964,                0.62741,                0.29171,                0.97437,              0.0086074,              0.0086074,              0.0086074
                    213,                0.78327,                0.44125,                 1.1051,                0.98648,                0.98824,                0.98761,                0.84926,                0.61647,                0.28981,                0.97218,              0.0086008,              0.0086008,              0.0086008
                    214,                0.77749,                0.43881,                 1.1062,                0.98697,                0.99068,                0.98862,                0.84642,                0.62368,                0.28911,                0.97413,              0.0085942,              0.0085942,              0.0085942
                    215,                0.80674,                0.44014,                 1.1173,                0.98536,                0.98789,                0.98741,                0.84396,                0.63915,                0.29624,                0.97987,              0.0085876,              0.0085876,              0.0085876
                    216,                0.79106,                0.45611,                 1.1118,                0.98474,                0.98922,                0.98783,                0.84708,                0.64065,                 0.2927,                0.98054,               0.008581,               0.008581,               0.008581
                    217,                0.79102,                0.44734,                 1.1097,                0.98677,                0.98909,                 0.9875,                0.84572,                0.63927,                0.29162,                0.98052,              0.0085744,              0.0085744,              0.0085744
                    218,                 0.7978,                0.44863,                 1.1188,                0.98526,                0.98872,                0.98902,                0.85169,                0.62515,                0.28903,                0.97332,              0.0085678,              0.0085678,              0.0085678
                    219,                0.78973,                 0.4481,                 1.1071,                0.98499,                0.98847,                0.98885,                0.85329,                 0.6201,                0.28878,                0.97265,              0.0085612,              0.0085612,              0.0085612
                    220,                0.79465,                0.44086,                 1.1102,                0.98786,                0.98821,                0.98888,                0.84555,                0.63753,                0.29722,                0.97968,              0.0085546,              0.0085546,              0.0085546
                    221,                0.77661,                0.43225,                  1.103,                0.98632,                0.98454,                0.98783,                 0.8468,                0.64274,                0.29307,                0.97782,               0.008548,               0.008548,               0.008548
                    222,                0.79592,                0.44805,                 1.1302,                0.98447,                0.98492,                0.98734,                0.84733,                0.62919,                0.29706,                0.97468,              0.0085414,              0.0085414,              0.0085414
                    223,                0.78487,                 0.4429,                 1.1173,                0.98466,                0.98405,                0.98725,                0.84821,                0.61908,                0.29057,                0.97212,              0.0085348,              0.0085348,              0.0085348
                    224,                0.78103,                0.43859,                 1.1163,                0.98535,                0.98544,                0.98749,                0.84127,                0.64202,                0.29755,                0.98039,              0.0085282,              0.0085282,              0.0085282
                    225,                0.77185,                0.43697,                 1.1027,                0.98455,                0.98563,                0.98668,                0.84434,                0.63354,                0.29558,                0.97655,              0.0085216,              0.0085216,              0.0085216
                    226,                0.78308,                0.43823,                  1.112,                0.98541,                0.99072,                  0.987,                0.84136,                0.65393,                0.28794,                0.98768,               0.008515,               0.008515,               0.008515
                    227,                0.76295,                0.42694,                 1.0992,                0.98699,                0.98767,                0.98937,                0.84831,                0.62736,                0.28734,                0.97592,              0.0085084,              0.0085084,              0.0085084
                    228,                 0.7894,                0.44538,                 1.1209,                0.98876,                0.99194,                0.98911,                0.85205,                0.62661,                0.28485,                0.97538,              0.0085018,              0.0085018,              0.0085018
                    229,                0.77232,                0.43674,                 1.0994,                0.98547,                0.98951,                0.98917,                0.83895,                0.64914,                0.29809,                0.98478,              0.0084952,              0.0084952,              0.0084952
                    230,                0.76666,                0.42669,                 1.0919,                0.98656,                0.98834,                0.98839,                0.84563,                0.62767,                0.28826,                0.97774,              0.0084886,              0.0084886,              0.0084886
                    231,                0.76407,                0.43202,                 1.0983,                 0.9868,                0.98944,                0.98951,                0.84732,                0.62732,                0.28521,                0.97526,               0.008482,               0.008482,               0.008482
                    232,                0.76698,                0.44298,                 1.0997,                0.98811,                0.99125,                0.98833,                0.84992,                 0.6364,                0.28445,                 0.9812,              0.0084754,              0.0084754,              0.0084754
                    233,                0.74445,                0.43142,                 1.0906,                0.98552,                0.98972,                0.98702,                0.84514,                0.63433,                0.28541,                0.98338,              0.0084688,              0.0084688,              0.0084688
                    234,                0.77127,                0.43627,                 1.1005,                0.98477,                0.98794,                0.98678,                0.83748,                0.66264,                0.30065,                0.99286,              0.0084622,              0.0084622,              0.0084622
                    235,                0.75971,                0.42645,                 1.1059,                0.98595,                0.98827,                0.98728,                0.85163,                0.62725,                0.28509,                0.97516,              0.0084556,              0.0084556,              0.0084556
                    236,                0.76882,                0.42854,                 1.1027,                0.98886,                0.98975,                0.98899,                0.84977,                0.62496,                0.28703,                0.97605,               0.008449,               0.008449,               0.008449
                    237,                 0.7911,                0.44358,                 1.1247,                0.98606,                0.98471,                0.98828,                0.84657,                0.63715,                  0.292,                0.97861,              0.0084424,              0.0084424,              0.0084424
                    238,                0.77275,                0.42754,                 1.1011,                0.98414,                0.98939,                0.98909,                0.85091,                0.62143,                0.28417,                0.97478,              0.0084358,              0.0084358,              0.0084358
                    239,                0.76759,                0.42671,                 1.0961,                0.98517,                0.98676,                0.98763,                0.84376,                 0.6588,                0.29261,                0.98997,              0.0084292,              0.0084292,              0.0084292
                    240,                 0.7637,                 0.4259,                 1.0893,                0.98918,                 0.9853,                0.98964,                0.84753,                0.63489,                0.28973,                0.97803,              0.0084226,              0.0084226,              0.0084226
                    241,                0.78295,                0.43857,                  1.106,                0.98621,                0.98614,                0.98885,                 0.8431,                 0.6445,                0.29481,                0.98428,               0.008416,               0.008416,               0.008416
                    242,                 0.7574,                0.43996,                 1.0894,                0.98675,                0.98838,                0.98867,                0.84295,                 0.6252,                0.28152,                0.97607,              0.0084094,              0.0084094,              0.0084094
                    243,                  0.775,                0.46721,                 1.1355,                0.98775,                0.98647,                0.98833,                 0.8475,                0.63436,                0.28539,                0.97973,              0.0084028,              0.0084028,              0.0084028
                    244,                0.76036,                0.42469,                 1.0856,                0.98562,                0.98828,                0.98821,                0.84111,                0.64569,                0.28656,                0.98355,              0.0083962,              0.0083962,              0.0083962
                    245,                0.76852,                0.42632,                 1.1044,                0.98279,                0.99036,                 0.9885,                0.84999,                0.62028,                0.28375,                0.97115,              0.0083896,              0.0083896,              0.0083896
                    246,                0.77162,                0.43289,                 1.1079,                0.98873,                0.98862,                0.98806,                0.84954,                0.62325,                0.28258,                0.97403,               0.008383,               0.008383,               0.008383
                    247,                0.76309,                0.42921,                 1.1019,                0.98767,                0.98994,                0.98886,                0.84016,                0.65348,                0.28807,                 0.9904,              0.0083764,              0.0083764,              0.0083764
                    248,                0.75211,                0.42713,                 1.0829,                0.98592,                0.98928,                 0.9896,                0.84875,                0.62659,                0.28574,                0.97368,              0.0083698,              0.0083698,              0.0083698
                    249,                0.75483,                0.42401,                 1.0849,                0.98666,                0.98478,                0.98919,                0.84468,                0.63906,                 0.2904,                0.97925,              0.0083632,              0.0083632,              0.0083632
                    250,                0.75769,                0.42911,                 1.0895,                0.98359,                0.98599,                0.98849,                0.84646,                0.62399,                0.28591,                0.97105,              0.0083566,              0.0083566,              0.0083566
                    251,                 0.7561,                0.42087,                 1.0799,                0.98335,                0.98617,                0.98752,                0.84648,                0.61212,                0.28569,                0.96733,                0.00835,                0.00835,                0.00835
                    252,                0.74483,                 0.4239,                 1.0867,                0.98334,                0.98555,                0.98955,                0.84697,                0.62579,                0.28646,                0.97222,              0.0083434,              0.0083434,              0.0083434
                    253,                  0.775,                0.42814,                 1.1081,                0.98711,                 0.9854,                0.98823,                0.84751,                0.62115,                0.28496,                0.97321,              0.0083368,              0.0083368,              0.0083368
                    254,                0.75627,                0.43005,                 1.1062,                0.98638,                 0.9849,                0.98745,                0.85149,                0.62483,                0.28464,                0.97396,              0.0083302,              0.0083302,              0.0083302
                    255,                0.75714,                0.42442,                 1.0879,                0.98604,                0.98704,                0.98678,                0.84259,                0.63966,                0.28939,                0.97897,              0.0083236,              0.0083236,              0.0083236
                    256,                0.76021,                0.42225,                 1.0985,                0.98595,                0.98944,                0.98857,                0.85117,                 0.6191,                0.28044,                0.96733,               0.008317,               0.008317,               0.008317
                    257,                0.75415,                0.42285,                 1.0926,                0.98428,                 0.9878,                0.98877,                0.84982,                0.62772,                0.28612,                0.97124,              0.0083104,              0.0083104,              0.0083104
                    258,                0.75563,                0.42704,                  1.104,                0.98665,                0.98916,                0.98956,                0.85153,                0.62865,                0.28144,                0.97568,              0.0083038,              0.0083038,              0.0083038
                    259,                0.74085,                0.41733,                 1.0744,                0.98795,                0.98242,                0.98894,                0.84988,                0.62427,                0.28212,                0.97348,              0.0082972,              0.0082972,              0.0082972
                    260,                0.75574,                0.41592,                 1.0922,                0.98612,                0.98594,                0.98822,                 0.8439,                0.63203,                 0.2862,                0.97692,              0.0082906,              0.0082906,              0.0082906
                    261,                0.75064,                0.41806,                 1.0892,                0.98548,                0.98463,                0.98738,                0.84949,                0.62815,                0.28446,                0.97356,               0.008284,               0.008284,               0.008284
                    262,                0.75342,                0.42642,                 1.1282,                0.98666,                0.98952,                0.98792,                0.84532,                0.64285,                0.28314,                0.98291,              0.0082774,              0.0082774,              0.0082774
                    263,                0.74112,                0.41616,                 1.0777,                0.98608,                0.98619,                0.98684,                0.84673,                0.63554,                 0.2847,                0.97612,              0.0082708,              0.0082708,              0.0082708
                    264,                0.75252,                 0.4187,                 1.1128,                0.98813,                0.98458,                0.98712,                0.85693,                0.61063,                0.28166,                0.96989,              0.0082642,              0.0082642,              0.0082642
                    265,                0.75729,                0.43135,                 1.1049,                0.98781,                0.98353,                0.98651,                0.85415,                0.60882,                0.27884,                0.96715,              0.0082576,              0.0082576,              0.0082576
                    266,                0.74165,                0.41334,                 1.0733,                0.98771,                0.98957,                0.98779,                0.84869,                0.62051,                0.27665,                0.97033,               0.008251,               0.008251,               0.008251
                    267,                0.73439,                0.41137,                  1.086,                0.98665,                0.98852,                0.98763,                0.85208,                0.63255,                0.27959,                0.97483,              0.0082444,              0.0082444,              0.0082444
                    268,                0.75527,                0.41898,                 1.0909,                0.98696,                0.98666,                0.98821,                0.84344,                0.66023,                0.28954,                0.98528,              0.0082378,              0.0082378,              0.0082378
                    269,                0.75547,                0.41414,                 1.1034,                 0.9795,                0.98765,                0.98869,                 0.8487,                0.63175,                0.28956,                0.97839,              0.0082312,              0.0082312,              0.0082312
                    270,                0.74648,                0.41469,                 1.0803,                0.98569,                0.98745,                0.98736,                0.85226,                 0.6229,                0.27892,                0.97533,              0.0082246,              0.0082246,              0.0082246
                    271,                0.73355,                0.41473,                 1.0866,                0.98209,                0.98807,                0.98842,                0.85509,                0.61733,                0.27929,                0.97055,               0.008218,               0.008218,               0.008218
                    272,                0.79167,                0.42709,                 1.1791,                0.98737,                0.98806,                0.98807,                0.85497,                0.61044,                0.27786,                0.96757,              0.0082114,              0.0082114,              0.0082114
                    273,                0.78283,                0.47349,                 1.1495,                0.98687,                0.98608,                0.98902,                0.85338,                0.62649,                0.28124,                0.97539,              0.0082048,              0.0082048,              0.0082048
                    274,                0.75833,                0.42058,                 1.0897,                0.98148,                0.98887,                0.98777,                0.85034,                0.62171,                0.28035,                0.97206,              0.0081982,              0.0081982,              0.0081982
                    275,                0.75309,                0.41366,                 1.0915,                0.98613,                 0.9878,                0.98686,                 0.8484,                0.63189,                 0.2877,                0.97525,              0.0081916,              0.0081916,              0.0081916
                    276,                0.77147,                 0.4703,                 1.1161,                0.98386,                0.98799,                0.98786,                0.85465,                0.60884,                0.28151,                 0.9666,               0.008185,               0.008185,               0.008185
                    277,                0.73532,                0.41913,                 1.0842,                0.98634,                0.98235,                0.98708,                0.85033,                0.62423,                0.28317,                0.97268,              0.0081784,              0.0081784,              0.0081784
                    278,                0.74677,                0.41011,                 1.0864,                0.98066,                0.98733,                0.98777,                0.85118,                0.60142,                0.27378,                0.96646,              0.0081718,              0.0081718,              0.0081718
                    279,                0.72622,                 0.4196,                 1.0763,                0.98556,                0.98259,                0.98798,                0.84907,                0.62154,                0.27782,                0.97744,              0.0081652,              0.0081652,              0.0081652
                    280,                0.73823,                 0.4163,                 1.0794,                0.98698,                0.98298,                0.98745,                0.85123,                0.62272,                0.27957,                0.97373,              0.0081586,              0.0081586,              0.0081586
                    281,                0.74583,                0.41776,                 1.0797,                 0.9865,                 0.9893,                0.98813,                0.85477,                0.61199,                0.27523,                0.96785,               0.008152,               0.008152,               0.008152
                    282,                0.73239,                0.41393,                 1.0988,                0.98282,                0.99002,                0.98857,                0.85698,                0.61364,                 0.2746,                0.96941,              0.0081454,              0.0081454,              0.0081454
                    283,                0.72568,                0.39982,                 1.0683,                0.98527,                0.98624,                0.98878,                0.84795,                0.63005,                 0.2815,                0.97527,              0.0081388,              0.0081388,              0.0081388
                    284,                0.73857,                0.41538,                 1.0674,                0.98535,                 0.9816,                0.98849,                0.84856,                0.62934,                 0.2864,                0.97589,              0.0081322,              0.0081322,              0.0081322
                    285,                0.72702,                0.40425,                 1.0605,                0.98471,                0.99068,                0.98862,                0.85625,                0.61568,                0.27623,                0.97029,              0.0081256,              0.0081256,              0.0081256
                    286,                0.72876,                0.40705,                 1.0713,                0.98359,                0.99068,                  0.989,                0.85233,                0.61006,                0.27406,                0.96611,               0.008119,               0.008119,               0.008119
                    287,                0.73289,                0.41179,                 1.0726,                0.98664,                0.98676,                0.98761,                0.85021,                0.61146,                0.27524,                0.96838,              0.0081124,              0.0081124,              0.0081124
                    288,                0.74183,                0.44456,                 1.0893,                0.98715,                0.98339,                0.98781,                0.85851,                 0.6068,                0.26912,                0.96728,              0.0081058,              0.0081058,              0.0081058
                    289,                0.74022,                0.40266,                 1.0733,                0.99068,                 0.9877,                0.98907,                0.85356,                 0.6175,                0.27363,                 0.9706,              0.0080992,              0.0080992,              0.0080992
                    290,                0.72404,                0.40958,                 1.0888,                0.98705,                0.98912,                0.98874,                 0.8492,                0.62311,                0.27744,                0.97309,              0.0080926,              0.0080926,              0.0080926
                    291,                0.73169,                0.40765,                 1.0762,                0.98767,                0.98634,                0.98807,                0.84921,                0.61743,                0.27854,                0.96983,               0.008086,               0.008086,               0.008086
                    292,                0.71969,                0.39964,                 1.0619,                0.98774,                0.98454,                 0.9876,                0.84742,                0.62906,                0.28282,                0.97877,              0.0080794,              0.0080794,              0.0080794
                    293,                0.78611,                0.44104,                 1.2109,                0.98547,                0.98428,                 0.9876,                0.84913,                0.61953,                0.28105,                0.97148,              0.0080728,              0.0080728,              0.0080728
                    294,                0.72599,                0.40078,                 1.0676,                0.98849,                0.98772,                 0.9869,                0.84301,                0.62698,                  0.281,                0.97363,              0.0080662,              0.0080662,              0.0080662
                    295,                0.72189,                 0.3997,                 1.0566,                0.98486,                0.98471,                 0.9879,                 0.8475,                0.64335,                0.28296,                0.98035,              0.0080596,              0.0080596,              0.0080596
                    296,                0.74337,                0.41261,                 1.1128,                 0.9865,                0.98621,                0.98769,                0.85324,                0.61349,                0.27647,                0.96884,               0.008053,               0.008053,               0.008053
                    297,                0.72705,                0.40494,                 1.0694,                0.98811,                0.98668,                 0.9878,                 0.8551,                0.61982,                0.27772,                0.97137,              0.0080464,              0.0080464,              0.0080464
                    298,                0.72559,                0.40998,                 1.0728,                 0.9873,                0.98406,                0.98762,                0.85635,                0.60721,                0.27419,                0.96614,              0.0080398,              0.0080398,              0.0080398
                    299,                0.71294,                0.39249,                 1.0557,                0.98758,                0.99066,                0.98832,                0.85078,                0.61649,                0.26861,                0.97022,              0.0080332,              0.0080332,              0.0080332
                    300,                0.72538,                0.40626,                 1.0602,                0.98395,                0.99045,                  0.988,                0.85049,                0.63104,                0.27393,                0.97326,              0.0080266,              0.0080266,              0.0080266
                    301,                0.70325,                0.39351,                 1.0528,                0.98591,                0.98393,                0.98763,                0.85127,                0.62092,                 0.2787,                0.96887,                0.00802,                0.00802,                0.00802
                    302,                 0.7227,                0.40258,                 1.0739,                0.98818,                0.98706,                0.98832,                0.85548,                0.61511,                 0.2738,                0.96847,              0.0080134,              0.0080134,              0.0080134
                    303,                0.72055,                0.39354,                 1.0704,                0.98836,                0.98917,                0.98872,                0.85116,                 0.6152,                0.26958,                0.96867,              0.0080068,              0.0080068,              0.0080068
                    304,                 0.7201,                0.39706,                 1.0664,                0.98651,                0.98859,                0.98788,                0.85518,                0.60822,                0.27632,                0.96484,              0.0080002,              0.0080002,              0.0080002
                    305,                 0.7188,                0.39347,                 1.0613,                0.98393,                0.98448,                0.98909,                 0.8555,                0.61753,                0.27768,                0.96944,              0.0079936,              0.0079936,              0.0079936
                    306,                0.73962,                0.40657,                 1.0898,                0.98772,                0.98466,                0.98738,                0.85055,                0.61832,                0.27543,                0.97128,               0.007987,               0.007987,               0.007987
                    307,                0.71408,                0.40588,                 1.0782,                0.98738,                 0.9865,                0.98671,                0.84963,                0.62399,                0.27551,                0.97331,              0.0079804,              0.0079804,              0.0079804
                    308,                0.72736,                0.39572,                 1.0632,                0.98765,                0.98512,                0.98725,                0.85069,                 0.6175,                0.27623,                0.96607,              0.0079738,              0.0079738,              0.0079738
                    309,                0.71099,                0.39326,                 1.0637,                0.98706,                0.98427,                0.98785,                0.85162,                0.62221,                0.27626,                0.96915,              0.0079672,              0.0079672,              0.0079672
                    310,                0.70907,                0.39857,                 1.0683,                0.98891,                0.99069,                0.98844,                0.85072,                0.62548,                0.27056,                0.97424,              0.0079606,              0.0079606,              0.0079606
                    311,                0.70509,                0.38949,                 1.0526,                0.98753,                0.98758,                 0.9878,                0.85022,                0.62229,                0.27309,                0.97096,               0.007954,               0.007954,               0.007954
                    312,                 0.7184,                0.39057,                 1.0644,                0.98552,                0.98791,                  0.988,                0.85293,                0.61991,                0.27366,                0.97016,              0.0079474,              0.0079474,              0.0079474
                    313,                0.70865,                0.41961,                 1.0665,                0.98728,                0.98581,                0.98759,                0.85285,                0.62968,                0.27593,                0.97652,              0.0079408,              0.0079408,              0.0079408
                    314,                0.69847,                0.39261,                 1.0479,                0.98511,                0.98806,                0.98727,                0.85315,                0.62268,                0.27394,                0.97208,              0.0079342,              0.0079342,              0.0079342
                    315,                0.71035,                0.39281,                 1.0556,                 0.9848,                0.98743,                 0.9878,                0.84905,                0.63438,                0.27804,                0.97505,              0.0079276,              0.0079276,              0.0079276
                    316,                0.72829,                0.40575,                 1.0716,                0.98669,                0.98699,                0.98729,                0.85489,                0.62226,                0.27597,                0.97295,               0.007921,               0.007921,               0.007921
                    317,                0.71126,                 0.3895,                 1.0543,                0.98571,                0.98639,                0.98845,                0.85278,                0.62136,                0.27349,                 0.9723,              0.0079144,              0.0079144,              0.0079144
